sentence1,sentence2,labels,binary,normalized,score
특히 우리나라 주민들의 임시생활시설 수용으로 침체된 아산과 진천 음성 이천 지역경제를 살리기 위해 지역사랑상품권 지원 확대 등 다양한 지원이 이뤄진다.,이를 위해 심사 기준에는 좋은 임대 상생협약 등이 포함된다. 지역 사랑상품권에 대한 특별교부세를 신청할 때가 있다.,"{'label': 0.30000000000000004, 'real-label': 0.33333333333333304, 'binary-label': 0}",0,0.06000000000000001,0.30000000000000004
각 과목별 돌봄 서비스의 신속한 구축,자원봉사자들은 대구시민들 사이에서 돌봄서비스 대상이다.,"{'label': 0.9, 'real-label': 0.8571428571428571, 'binary-label': 0}",0,0.18,0.9
그곳은 그 여행에서 가장 즐거운 곳이다,그곳은 그 여행에서 가장 즐거운 곳이다,"{'label': 3.2, 'real-label': 3.166666666666667, 'binary-label': 1}",1,0.64,3.2
여자친구를 만나기로 했으니 금요일에 예약하지 마세요,주말에 예약을 해서 미안하니까 금요일에 약속을 하지 마세요,"{'label': 2.2, 'real-label': 2.166666666666667, 'binary-label': 0}",0,0.44000000000000006,2.2
아파트 1층에 마트가 있는데 만족스럽다.,1층에 라면 가게가 있는데 맛있다.,"{'label': 1.0, 'real-label': 1.0, 'binary-label': 0}",0,0.2,1.0
전문가가 시험 오류를 줄이기 위해 3라운드 1차전 2차전 이후 최종 판단에 나선다.,시험 오류를 줄이기 위해 전문가가 2차 3차 검사를 거쳐 최종 결정을 내린다.,"{'label': 3.8, 'real-label': 3.833333333333333, 'binary-label': 1}",1,0.76,3.8
브라하에서의 신혼여행 첫날 밤이었다,그가 브라하에서 신혼여행 첫날 밤에 예상되는 숙소였다,"{'label': 3.8, 'real-label': 3.833333333333333, 'binary-label': 1}",1,0.76,3.8
모든 위치와 주변 건물은 괜찮았다,그 건물 주변의 모든 인테리어 시설은 괜찮았다,"{'label': 5.0, 'real-label': 5.0, 'binary-label': 1}",1,1.0,5.0
사람들을 정말 감상적으로 만드는 도시다,성수기에 머무를 필요가 없는 곳이다.,"{'label': 0.2, 'real-label': 0.16666666666666602, 'binary-label': 0}",0,0.04,0.2
우리는 지하철역에 가깝고 주인 가족과 함께 살고 있다,지하철역에 가깝고 볼거리를 돌아다닐 수 있다,"{'label': 2.0, 'real-label': 2.0, 'binary-label': 0}",0,0.4,2.0
임대차대출 회복 등 격차투자 관련 후속 대책도 1월 중 마무리된다.,임대자금 수집 등 격차투자 관련 후속 대책도 1월에 마무리된다.,"{'label': 4.5, 'real-label': 4.5, 'binary-label': 1}",1,0.9,4.5
사적인 방이라는 걸 몰랐기 때문에 같은 층에 다른 손님이 있고 주방은 손님과 함께 공유하고 있다.,개인실인 줄 몰랐는데 같은 층에 다른 손님이 있어서 손님들과 함께 주방을 이용했다.,"{'label': 3.2, 'real-label': 3.166666666666667, 'binary-label': 1}",1,0.64,3.2
뉴욕에 돌아올 때 나는 여기로 돌아갈 것이다,다음에 뉴욕으로 돌아가면 다시 여기로 올 거야,"{'label': 3.9, 'real-label': 3.857142857142857, 'binary-label': 1}",1,0.78,3.9
정말 흥분과 숙소의 편안함을 모두 느낄 수 있었던 베도로 여행이었다.,베도 여행은 동시에 즐겁고 편안한 여행이었다.,"{'label': 3.3, 'real-label': 3.285714285714286, 'binary-label': 1}",1,0.6599999999999999,3.3
협업과 혁신을 촉진하기 위해 통합지역을 중심으로 한 생태계 조성,저탄소 자원 순환을 촉진하기 위해 자원순환의 전 과정을 개선한다.,"{'label': 0.5, 'real-label': 0.5, 'binary-label': 0}",0,0.1,0.5
문화체육관광부가 2020년 도쿄올림픽 패럴림픽에서 성과를 내고 국제사회에서 한류 스포츠를 확산시킬 예정이다.,문화체육관광부가 첫 문화도시 조성을 위해 올해부터 예산 100억원을 투입한다.,"{'label': 0.9, 'real-label': 0.8571428571428571, 'binary-label': 0}",0,0.18,0.9
엄마의 일정은 며칠 남았다,나한테 약속을 지킬 거야,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
개정안에 따라 구매자 입주일과 새로운 입주 기간 등의 사전 발표가 마련된다.,개정안에 따라 비정규직 산업단지형 행복주택의 적격성이 확대된다.,"{'label': 1.4, 'real-label': 1.428571428571429, 'binary-label': 0}",0,0.27999999999999997,1.4
침대에 갈 때 팬의 타이밍을 어떻게 조절할 것인가,한 달에 한 번이라도 냉장고를 청소하자,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
가족 관리 등 익명의 신고와 비슷한 시스템을 운영한 적이 있습니까 ,코로나19 확산에 따른 매출 감소 등을 이유로 이용자가 임금을 깎을 수 있을지 여부다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
여름에는 보일러를 사용하지 않는 게 좋다.,환기기가 어떻게 작동하는지,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
그 숙소는 사진처럼 보이는데 화장실과 작은 테라스가 있는 완벽한 곳이다.,그 숙소는 사진 속에서 보듯 깨끗하고 현대적인 인테리어 자체다.,"{'label': 1.8, 'real-label': 1.833333333333333, 'binary-label': 0}",0,0.36,1.8
지난번처럼 약속을 계속 바꾸기보다는 한 번 약속이 지켜지길 바란다.,평일에는 자유로워서 주말은 더 자유롭다,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
앞으로 임명을 혼란스럽게 하지 않도록 해 주십시오,이번 주에 일정이 잡혀 있다면 어떤 날인지 알려주세요,"{'label': 0.6000000000000001, 'real-label': 0.5714285714285711, 'binary-label': 0}",0,0.12000000000000002,0.6000000000000001
예약 변경은 어디 있습니까 ,내일 아침에 수업이 언제 시작되는지 궁금하다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
지난 4월 백신 개발이 포함된 기술 없는 제약사 회의 약식이 사실이다.,비상선언은 2013년 4월 발효된 신형 인플루엔자 등 대책에 관한 특별법을 근거로 한 첫 문제다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
태양이 직접 보여서는 안 된다.,나를 직접 보지 마.,"{'label': 4.6, 'real-label': 4.571428571428571, 'binary-label': 1}",1,0.9199999999999999,4.6
숙소는 매우 깨끗하고 공간이 넓다.,그 숙소는 그림보다 훨씬 깨끗하고 넓다,"{'label': 3.2, 'real-label': 3.166666666666667, 'binary-label': 1}",1,0.64,3.2
여기에 숙소를 돌아다니며 산책하는 것도 좋다.,숙소 근처에서 과일 채소를 사고 싶다,"{'label': 0.7000000000000001, 'real-label': 0.7142857142857141, 'binary-label': 0}",0,0.14,0.7000000000000001
그 호텔은 깨끗했고 호스트는 친근하다,그 호텔은 깨끗했고 호스트는 친근했다,"{'label': 5.0, 'real-label': 5.0, 'binary-label': 1}",1,1.0,5.0
그들은 보트에서 동물 한 마리를 구했다,그들은 너무 믿을 수 있는 호스트였다,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
정부가 추경을 포함해 총 32조원을 지원한다.,정부가 추경을 포함해 총 32조원을 지원한다.,"{'label': 4.0, 'real-label': 4.0, 'binary-label': 1}",1,0.8,4.0
자외선 한때 모자 대신 선글라스를 사용하자,모자 이외의 선글라스가 강할 때,"{'label': 4.3, 'real-label': 4.2857142857142865, 'binary-label': 1}",1,0.86,4.3
시작일이 언제인지 올해 장마철,올해 장마가 시작되면 알려주세요,"{'label': 4.2, 'real-label': 4.2, 'binary-label': 1}",1,0.8400000000000001,4.2
보일러를 끄지 마세요.,난방 보일러를 끄지 마세요,"{'label': 3.5, 'real-label': 3.5, 'binary-label': 1}",1,0.7,3.5
그 호스트는 잘 지낼 만큼 친절하다,그 호스트는 매우 친절하고 빠르게 대답한다,"{'label': 2.0, 'real-label': 2.0, 'binary-label': 0}",0,0.4,2.0
스타로 보이는 침실 옥상 테라스가 좋았다.,난방 화장실은 모두 좋았다,"{'label': 0.8, 'real-label': 0.833333333333333, 'binary-label': 0}",0,0.16,0.8
이번 주와 다음 주에 중간고사가 언제 치러질까 ,내일 몇 시에 마지막 수업을 시작한다,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
회사 저녁 식사 후에는 신입사원들과 회의를 할 예정이어서 일정을 정하지 말아 주시기 바랍니다.,회사 만찬 후 2 3라운드에 갈 수 있으니 일정을 잡지 마세요.,"{'label': 2.8, 'real-label': 2.8, 'binary-label': 0}",0,0.5599999999999999,2.8
그것은 내가 받지 못한 통지 이메일이다,네이버의 이메일은 지불된다 자유롭다 얼마입니까 ,"{'label': 0.4, 'real-label': 0.42857142857142805, 'binary-label': 0}",0,0.08,0.4
이번에는 백화점 판매 일정을 잊지 말아야 한다,상사와 정기적인 데이트를 하기보다는 진행해야 한다,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
태풍 러사의 피해에 대해 말해봐,태풍 로사가 얼마나 많은 피해를 남겼나요 ,"{'label': 3.9, 'real-label': 3.857142857142857, 'binary-label': 1}",1,0.78,3.9
스마트시티는 센터에서 수집된 도시 데이터를 활용해 지능형 도시운영체계 구축이 핵심이다.,스마트시티는 센터에서 수집된 도시 데이터를 활용해 지능형 도시관리시스템을 구축하는 핵심 요소다.,"{'label': 4.6, 'real-label': 4.571428571428571, 'binary-label': 1}",1,0.9199999999999999,4.6
설악산 정점이 언제인가요 ,설악산 잎이 언제든지 절정에 이른다.,"{'label': 4.7, 'real-label': 4.714285714285714, 'binary-label': 1}",1,0.9400000000000001,4.7
공항에 가기 전에 들렀는데 잘 잤다.,공항에 가기 전에 들를 수 있는 좋은 곳이다,"{'label': 4.3, 'real-label': 4.333333333333333, 'binary-label': 1}",1,0.86,4.3
그 동네는 너무 즐겁고 주민들은 결코 인종차별적이지 않다,조용한 동네에서 깨끗하고 편안한 곳이다,"{'label': 1.0, 'real-label': 1.0, 'binary-label': 0}",0,0.2,1.0
집안 불빛을 어두운 곳에 두고 밝게 하세요,제습기 대신 가습기를 켜세요,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
우리는 모두 편의 영역에서 만족했는데 이는 친근한 호스트의 깨끗한 집 위치에 대한 적절한 점검이다.,우호적인 호스트에게 적절한 위치 체크인과 체크아웃 편의성이 제공된다.,"{'label': 3.6, 'real-label': 3.571428571428572, 'binary-label': 1}",1,0.72,3.6
우리는 세계 최고의 스마트도시를 건설할 수 있는 능력과 자신감이 충분하다,우리는 세계 최고의 스마트도시를 건설할 수 있는 능력과 자신감이 충분하다,"{'label': 4.7, 'real-label': 4.714285714285714, 'binary-label': 1}",1,0.9400000000000001,4.7
등불을 원격으로 조작하는 방법이 무엇인지 알 수 있다.,이 음식이 어떻게 만들어지는지 설명해 주세요,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
가을이 아닌 여름철에는 적절한 온도로 실내 기온을 유지한다.,욕조 온도를 어떻게 설정할 수 있을까요 ,"{'label': 0.5, 'real-label': 0.5, 'binary-label': 0}",0,0.1,0.5
손님들이 나가면 매일 화장실이 정리되는 것 같다.,화장실은 매일 아침 이뤄져 있어 깨끗했다,"{'label': 2.7, 'real-label': 2.714285714285714, 'binary-label': 0}",0,0.54,2.7
인근에는 플로렌스가 가장 좋아하는 젤라토 하우스도 있다.,그리고 집이 도로에 있어서 차 소음이 좀 있습니다.,"{'label': 0.30000000000000004, 'real-label': 0.33333333333333304, 'binary-label': 0}",0,0.06000000000000001,0.30000000000000004
지금 당장 열어보고 확인하고 싶은 일반 냉장고나 김치냉장고다.,에어컨을 너무 많이 사용하지 않도록 해라,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
오늘 일정을 놓치면 잊지 마세요,아들이 태어난 지 몇 년이 지났다,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
앞으로 많은 약속을 계획하지 않고 저녁에 한 가지 약속하도록 하자.,저녁에 약속한다면 많은 일을 하지 말고 한 가지만 한다.,"{'label': 3.7, 'real-label': 3.666666666666667, 'binary-label': 1}",1,0.74,3.7
와디즈로부터 광고 메일을 받지 마세요,지메일을 작성하면 몇 개의 부착물을 보낼 수 있습니다,"{'label': 0.5, 'real-label': 0.5, 'binary-label': 0}",0,0.1,0.5
오 그리고 애플가 아이폰에서 가장 좋은 사람이다.,그리고 사진을 좋아하는 사람들에게는 하늘이 될 것이다,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
그래서 여행 끝에 런던으로 돌아갈 거고 여기에 머물 거야,다음에는 무조건 대만을 방문할 예정이다.,"{'label': 1.0, 'real-label': 1.0, 'binary-label': 0}",0,0.2,1.0
가톨릭 대구시는 한티페이정의 집을 코로나19 소수자 격리치료를 위한 생활치료센터로 제공할 계획이다.,보건복지부는 이번에 경북 대구를 중심으로 교육을 완료한 공공보건의사를 신규 배치할 계획으로 코로나19에서 가장 많은 확인자가 확인된다.,"{'label': 0.2, 'real-label': 0.2, 'binary-label': 0}",0,0.04,0.2
교육 분야에서는 실무교육을 위한 온라인 실용적 혼합현실 기술 수업을 위해 대용량 통신기술을 포함한 3개 기술이 도입됐다.,교육 분야에서는 실제 교육을 위한 가상현실과 혼합현실 기술 온라인 강의를 위해 대량 통신 기술 등 3개 기술이 도입됐다.,"{'label': 3.7, 'real-label': 3.714285714285714, 'binary-label': 1}",1,0.74,3.7
그곳은 아주 좋은 곳 장소 호스트였다,그것은 훌륭한 숙소였다,"{'label': 4.0, 'real-label': 4.0, 'binary-label': 1}",1,0.8,4.0
올해 스포츠 강좌 이용권 신청은 지난해 12월 중순부터 담당 스 츠코스 홈페이지나 구청이 제출하고 올해 1월 최종 수혜자를 선정한다.,개정안은 이르면 12월 말에 시행될 것이다,"{'label': 0.1, 'real-label': 0.14285714285714202, 'binary-label': 0}",0,0.02,0.1
내가 한 번도 가장 좋은 것은 호스트의 친절이다,마지막 좋은 것은 지역사회의 관심과 친절이었다.,"{'label': 4.2, 'real-label': 4.166666666666667, 'binary-label': 1}",1,0.8400000000000001,4.2
메모리 메뉴는 모두 소시지가 함유된 브런치와 아이스크림이다.,다시 갈 기회가 있으면 레미의 아파트에 묵을 거야,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
국내 방송만 보고 모니터링하지 마세요,거실 조명이 얼마나 밝은지 말해줘,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
호텔 규모는 조금 작지만 다른 청소 호스트는 큰 도움이 된다.,숙소 규모는 조금 작지만 다른 청소 호스트들은 매우 유용하다.,"{'label': 4.0, 'real-label': 4.0, 'binary-label': 1}",1,0.8,4.0
이 호텔을 한국에서 온 여행객들에게 추천한다.,이 호텔을 한국에서 온 여행객들에게 추천한다.,"{'label': 4.3, 'real-label': 4.333333333333333, 'binary-label': 1}",1,0.86,4.3
고객에게 좋은 인상을 주는 것이 중요하기 때문에 늦어서는 안 된다.,교수 회의에 늦으면 정말 곤란해질 거야,"{'label': 0.30000000000000004, 'real-label': 0.28571428571428503, 'binary-label': 0}",0,0.06000000000000001,0.30000000000000004
스스로 확인했을 때 집어 들기가 조금 힘들었다.,스스로 확인했을 때 찾기가 힘들었다.,"{'label': 4.3, 'real-label': 4.2857142857142865, 'binary-label': 1}",1,0.86,4.3
그동안 주요 대본은 경기도 세종시와 고양시가 운영하는 자동차 모바일 심사센터를 선정했다.,이번 축제에서는 인공지능이 또 다른 생명체로 표현됐다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
실내 미세먼지 10기준은 100 이하의 초미세 먼지가 35 미만으로 유지돼야 한다.,실내 미세먼지 10기준은 100 이하의 초미세 먼지 35 미만으로 유지돼야 한다.,"{'label': 4.4, 'real-label': 4.428571428571429, 'binary-label': 1}",1,0.8800000000000001,4.4
